sdg_id,source,n
3,Tumori,1
3,Turkiye Klinikleri Journal of Dental Sciences,1
3,ULTRASONOGRAPHY,1
3,Ultrastructural Pathology,1
3,Veterinary Parasitology,1
3,Veterinária e Zootecnia,1
3,Vigilância Sanitária em Debate,1
3,Virology,1
3,World Allergy Organization Journal,1
3,World Journal for Pediatric and Congenital Heart Surgery,1
3,World Journal of Clinical Oncology,1
3,World Neurosurgery,1
3,e-SPEN Journal,1
3,genesis,1
3,journal of Anesthesiology and Clinical Science,1
3,The Journal of venomous animals and toxins including tropical diseases,1
4,Revista Triângulo,76
4,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),29
4,Iniciação & Formação Docente,28
4,Revista Família Ciclos de Vida e Saúde no Contexto Social,25
4,Research Society and Development,20
4,Revista Profissão Docente,20
4,Revista do Sell,19
4,Pensar a Prática,13
4,Revista Intertexto,13
4,Cadernos CIMEAC,11
4,DOAJ (DOAJ: Directory of Open Access Journals),11
4,Revista Latino-Americana de Enfermagem,11
4,Revista gaúcha de enfermagem,11
4,Revista Brasileira de Enfermagem,10
4,Revista Educação e Políticas em Debate,9
4,Brazilian Journal of Development,8
4,Educação em Revista,8
4,Revista Enfermagem UERJ,8
4,Texto & Contexto - Enfermagem,8
4,Dialogia,7
4,EDUCA - Revista Multidisciplinar em Educação,7
4,Ensino em Re-Vista,7
4,Psicologia Escolar e Educacional,7
4,Revista Iberoamericana de Educación,7
4,Revista de Enfermagem e Atenção à Saúde,7
4,Zenodo (CERN European Organization for Nuclear Research),7
4,Acta Paulista de Enfermagem,6
4,Educação (UFSM),6
4,Em Aberto,6
4,Journal of Human Growth and Development,6
4,Olhar de Professor,6
4,Psico-USF,6
4,Redalyc (Universidad Autónoma del Estado de México),6
4,Revista Brasileira de Atividade Física & Saúde,6
4,Texto Livre Linguagem e Tecnologia,6
4,Brazilian Journal of Kinanthropometry and Human Performance,5
4,Cuadernos de Educación y Desarrollo,5
4,Domínios de Lingu gem,5
4,Educação Ciência e Cultura,5
4,Educação Matemática Pesquisa Revista do Programa de Estudos Pós-Graduados em Educação Matemática,5
4,Educação e Pesquisa,5
4,PARADIGMA,5
4,"Revista Ibero-Americana de Humanidades, Ciências e Educação",5
4,Revista de Ensino de Ciências e Matemática,5
4,ACTIO Docência em Ciências,4
4,Americanae (AECID Library),4
4,CADERNOS DE EDUCAÇÃO SAÚDE E FISIOTERAPIA,4
4,Cadernos Brasileiros de Terapia Ocupacional ,4
4,Cadernos Cajuína,4
4,Ciência & Educação (Bauru),4
4,Concilium,4
4,Contribuciones a las Ciencias Sociales,4
4,Dialnet (Universidad de la Rioja),4
4,Editora Científica Digital eBooks,4
4,Educação em Foco,4
4,Enfermagem em Foco,4
4,Estudos Linguísticos (São Paulo 1978),4
4,MOTRICIDADES Revista da Sociedade de Pesquisa Qualitativa em Motricidade Humana,4
4,Motriz Revista de Educação Física,4
4,Movimento (Porto Alegre),4
4,Obutchénie Revista de Didática e Psicologia Pedagógica,4
4,Olhares & Trilhas,4
4,Pro-Posições,4
4,Quaestio revista de estudos em educação,4
4,Revista Brasileira de Educação Física e Esporte,4
4,Revista Brasileira de Estudos Pedagógicos,4
4,Revista Brasileira de Pesquisa em Educação em Ciências,4
4,Revista Cocar,4
4,Revista Diálogo Educacional,4
4,Revista Eletrônica de Educação,4
4,Revista História Hoje,4
4,Revista Pesquisa Qualitativa,4
4,Revista da SPAGESP,4
4,Revista de Educação Popular,4
4,Saúde e Desenvolvimento Humano,4
4,Signum Estudos da Linguagem,4
4,ANAIS DO CBMFC,3
4,Anais do Encontro Virtual de Documentação em Software Livre e Congresso Internacional de Linguagem e Tecnologia Online,3
4,Arquivos de Ciências do Esporte,3
4,Brazilian Journal of Implantology and Health Sciences,3
4,Cadernos de História da Educação,3
4,Cadernos de Linguística,3
4,Ciências em Foco,3
4,Comunicações,3
4,Conexões,3
4,ETD - Educação Temática Digital,3
4,EccoS – Revista Científica,3
4,Editora Blucher eBooks,3
4,Educere et Educare,3
4,Enfermería Global,3
4,Escola Anna Nery,3
4,Interface - Comunicação Saúde Educação,3
4,Investigación y Educación en Enfermería,3
4,New Trends in Qualitative Research,3
4,OBSERVATÓRIO DE LA ECONOMÍA LATINOAMERICANA,3
4,Perspectiva,3
4,Perspectivas da Educação Matemática,3
4,Psicologia Ciência e Profissão,3
4,PubMed,3
4,REMEA - Revista Eletrônica do Mestrado em Educação Ambiental,3
4,Reciis,3
4,Reflexão e Ação,3
4,Revista Brasileira de Ciência e Movimento,3
4,Revista Brasileira de Educação Especial,3
4,Revista Brasileira de Educação do Campo,3
4,Revista Eletrônica Acervo Enfermagem,3
4,Revista Eletrônica Acervo Saúde,3
4,Revista Em Extensão,3
4,Revista Ensino & Pesquisa,3
4,Revista Foco,3
4,Revista HISTEDBR On-line,3
4,Revista Inter-Ação,3
4,Revista de Gestão e Avaliação Educacional,3
4,Série-Estudos - Periódico do Programa de Pós-Graduação em Educação da UCDB,3
4,Acta Biologica Brasiliensia.,2
4,Acta Scientiae,2
4,Alea Estudos Neolatinos,2
4,Alexandria Revista de Educação em Ciência e Tecnologia,2
4,Amazônia Revista de Educação em Ciências e Matemáticas,2
4,"Anais do Congresso Nacional Universidade, EAD e Software Livre",2
4,Arquivos de Neuro-Psiquiatria,2
4,BMC Public Health,2
4,Bioscience Journal,2
4,Bolema Boletim de Educação Matemática,2
4,Brazilian Journal of Physical Therapy,2
4,Caderno Espaço Feminino,2
4,Caderno Pedagógico,2
4,Cadernos de Linguagem e Sociedade,2
4,Caminho Aberto revista de extensão do IFSC,2
4,Caminhos de Geografia,2
4,Cogitare Enfermagem,2
4,Conjecturas,2
4,Cultura de los Cuidados,2
4,Debates em educação,2
4,Dementia & Neuropsychologia,2
4,Diálogos Pertinentes,2
4,Educar em Revista,2
4,Educação Matemática Pesquisa. Revista do Programa de Estudos Pós-Graduados em Educação Matemática. ISSN 1983-3156,2
4,Educação Química en Punto de Vista,2
4,Ensaio,2
4,Ensino Saude e Ambiente,2
4,Entretextos,2
4,Fênix Revista de História e Estudos Culturais,2
4,História da Educação,2
4,INTERFACES DA EDUCAÇÃO,2
4,International Journal of Advanced Engineering Research and Science,2
4,Investigações em Ensino de Ciências,2
4,JORNAL DE CIÊNCIAS BIOMÉDICAS E SAÚDE,2
4,Journal of Bodywork and Movement Therapies,2
4,Kinesis,2
4,Latin American Theatre Review (The University of Kansas),2
4,Linguagem em (Dis)curso,2
4,Linha Mestra,2
4,Linhas Crí­ticas,2
4,Línguas e Instrumentos Linguísticos,2
4,Metodologias e Aprendizado,2
4,Neurorehabilitation and neural repair,2
4,Nucleus,2
4,O Mundo da Saúde,2
4,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",2
4,Prometeica - Revista de Filosofía y Ciencias,2
4,Psicologia Argumento,2
4,Psicologia Teoria e Pesquisa,2
4,Química Nova,2
4,RENEF,2
4,REVISTA INTERSABERES,2
4,Research in Developmental Disabilities,2
4,Rev Rene,2
4,Revista Brasileira de Ortopedia,2
4,Revista CEFAC,2
4,Revista Contemporânea de Educação,2
4,Revista Contexto & Educação,2
4,Revista Educação e Linguagens,2
4,Revista Eletrônica de Enfermagem,2
4,Revista Exitus,2
4,Revista FSA,2
4,Revista Horizontes de Linguistica Aplicada,2
4,Revista Inova Ciência & Tecnologia / Innovative Science & Technology Journal,2
4,Revista Insignare Scientia - RIS,2
4,Revista Interinstitucional Brasileira de Terapia Ocupacional - REVISBRATO,2
4,Revista Internacional de Educação Superior,2
4,Revista Linguagem & Ensino,2
4,Revista PET Brasil.,2
4,Revista Paulista de Pediatria,2
4,Revista Recien,2
4,Revista Tempos e Espaços em Educação,2
4,Revista Thema,2
4,Revista Tópicos.,2
4,Revista da Escola de Enfermagem da USP,2
4,Revista de Educação Matemática,2
4,Revista de Enfermagem do Centro-Oeste Mineiro,2
4,Revista de Ensino de Biologia da SBEnBio,2
4,Revista de Pesquisa Cuidado é Fundamental Online,2
4,Revista de Terapia Ocupacional da Universidade de São Paulo,2
4,Revista do Gelne,2
4,Revista e-Curriculum,2
4,SSRN Electronic Journal,2
4,Saúde (Santa Maria),2
4,Science education international,2
4,TANGRAM - Revista de Educação Matemática,2
4,Tabuleiro de Letras,2
4,Temas em Educação e Saúde,2
4,Teoria e Prática da Educação,2
4,Trabalhos em Linguística Aplicada,2
4,journal of physical education,2
4,#Tear Revista de Educação Ciência e Tecnologia,1
4,12º Congresso Internacional da Rede Unida,1
4,A Cor das Letras,1
4,ANAIS DO CONGRESSO SUL-BRASILEIRO DE MEDICINA DE FAMÍLIA E COMUNIDADE,1
4,Abakós,1
4,Acta Scientiarum Education,1
4,Acta Scientiarum Health Sciences,1
4,Acta Scientiarum Language and Culture,1
4,Acta comportamentalia.,1
4,Advances in higher education and professional development book series,1
4,Ambiente & Educação,1
4,Anais ... Encontro Nacional de Engenharia de Produção/Anais do Encontro Nacional de Engenharia de Produção,1
4,Anais do Congresso Brasileiro da Associação Brasileira de Fisioterapia Traumato-Ortopédica - ABRAFITO,1
4,Anais do Encontro de Pesquisa em Educação e Congresso Internacional de Trabalho Docente e Processos Educativos,1
4,Anais do Seminário Científico do UNIFACIG,1
4,Anais do Simpósio Brasileiro de Pesquisa Operacional,1
4,Anatomical Sciences Education,1
4,Applied Physiology Nutrition and Metabolism,1
4,Aquichan,1
4,Arquivos de Ciências da Saúde da UNIPAR,1
4,Avaliação Revista da Avaliação da Educação Superior (Campinas),1
4,Avances en Enfermería,1
4,Bakhtiniana Revista de Estudos do Discurso,1
4,Barbaroi,1
4,Barbarói,1
4,Behavioral Sciences,1
4,Blood Pressure Monitoring,1
4,Brazilian Journal of Health Review,1
4,British Journal of Sports Medicine,1
4,CADERNOS DE PESQUISA PENSAMENTO EDUCACIONAL,1
4,CIET:EnPED,1
4,Caderno Brasileiro de Ensino de Física,1
4,Caderno de Educação Física e Esporte,1
4,Cadernos CESPUC de Pesquisa. Série Ensaios,1
4,Cadernos Discursivos,1
4,Cadernos Saúde Coletiva,1
4,Cadernos de Educação Tecnologia e Sociedade,1
4,Cadernos de Estudos Lingüísticos,1
4,Cadernos de Pesquisa,1
4,Cadernos de Saúde Pública,1
4,Cadernos de Tradução,1
4,Cadernos do IL,1
4,Calidoscópio,1
4,Cidadania em Ação Revista de Extensão e Cultura,1
4,Ciencias Psicológicas,1
4,Cinergis,1
4,Ciência & Saúde Coletiva,1
4,Ciência & Trópico,1
4,Ciência Cuidado e Saúde,1
4,Ciência e Natura,1
4,Clinics,1
4,Cognitive and Behavioral Neurology,1
4,Comunicar,1
4,Comunicação & Educação,1
4,Comunicação & Sociedade,1
4,ConCienciaSocial,1
4,Conference Proceedings UTMACH,1
4,Conhecimento & Diversidade,1
4,Contextos Clínicos,1
4,Creative Education,1
4,Cuerpo Cultura y Movimiento,1
4,Cultural Studies of Science Education,1
4,DELTA Documentação de Estudos em Lingüística Teórica e Aplicada,1
4,DLCV - Língua Linguística & Literatura,1
4,Developmental Medicine & Child Neurology,1
4,DiversaPrática,1
4,Diversitas Journal,1
4,Diálogo,1
4,EaD & Tecnologias Digitais na Educação,1
4,Educación Física y Ciencia,1
4,Educación Física y Deporte,1
4,Educación Química,1
4,Education for Chemical Engineers,1
4,Educação,1
4,Educação & Sociedade,1
4,Educação Matemática Debate,1
4,Educação Matemática em Revista,1
4,Educação Matemática em Revista - RS,1
4,Educação Por Escrito,1
4,Educação Unisinos,1
4,Educação em Perspectiva,1
4,Ensino da Matemática em Debate,1
4,Ensino de Ciências e Tecnologia em Revista – ENCITEC,1
4,Entrelinhas,1
4,Epilepsy & Behavior,1
4,Estrabão,1
4,Estudos Geográficos Revista Eletrônica de Geografia,1
4,Estudos Interdisciplinares em Psicologia,1
4,Estudos Semióticos,1
4,Estudos da língua(gem),1
4,European Journal of Breast Health,1
4,European Journal of Public Health,1
4,European Symposium on Algorithms,1
4,Evidência olhares e pesquisa em saberes educacionais,1
4,Extensio Revista Eletrônica de Extensão,1
4,Faces de Clio,1
4,Faculdade de Filosofia e Ciências eBooks,1
4,Fermentario,1
4,Fisioterapia e Pesquisa,1
4,Fisioterapia em Movimento,1
4,Fragmentum,1
4,Frontiers in Oncology,1
4,Geografia Ensino & Pesquisa,1
4,"Gondola/Góndola, enseñanza y aprendizaje de las ciencias",1
4,Health and Quality of Life Outcomes,1
4,História Revista,1
4,História da Ciência e Ensino construindo interfaces,1
4,Horizontes,1
4,Human Movement,1
4,IEEE Latin America Transactions,1
4,INTERDISCIPLINAR - Revista de Estudos em Língua e Literatura,1
4,Informática na educação teoria & prática,1
4,Interação - Revista de Ensino Pesquisa e Extensão,1
4,Interfaces Científicas - Educação,1
4,International Education Studies,1
4,International Journal for Innovation Education and Research,1
4,International Journal of Artificial Intelligence in Education,1
4,International Journal of Changes in Education,1
4,International Journal of Health Science,1
4,International Journal of Nursing Practice,1
4,International Journal of Nursing Studies Advances,1
4,International Journal of Rehabilitation Research,1
4,Itinerarius Reflectionis,1
4,JMIR Research Protocols,1
4,JOURNAL OF CURRENT GLAUCOMA PRACTICE,1
4,Jornal de Pediatria,1
4,Journal Archives of Health,1
4,Journal of Anesthesia & Critical Care Open Access,1
4,Journal of Behavioral and Cognitive Therapy,1
4,Journal of Burn Care & Research,1
4,Journal of Central Nervous System Disease,1
4,Journal of Chemical Education,1
4,Journal of Community Health,1
4,Journal of Electromyography and Kinesiology,1
4,Journal of Medical and Biological Engineering,1
4,Journal of Motor Behavior,1
4,Journal of Movement & Health,1
4,Journal of Sports Sciences,1
4,Journal of Visual Impairment & Blindness,1
4,LAPLAGE EM REVISTA,1
4,La Colmena,1
4,LaborHistórico,1
4,Latitude,1
4,Lecturas: Educación física y deportes,1
4,Letras & letras,1
4,Letras de Hoje,1
4,Letrônica,1
4,Libertas,1
4,Linguagem Estudos e Pesquisas,1
4,Linha D Água,1
4,Linhas,1
4,Lumina,1
4,Medicina (Ribeirão Preto),1
4,Metáfora Revista de literatura y análisis,1
4,Momento,1
4,Motor Control,1
4,Motrivivência,1
4,Muitas Vozes,1
4,Multi-Science Journal,1
4,Multiple Sclerosis and Related Disorders,1
4,Neuroradiology,1
4,Nuances estudos sobre Educação,1
4,Nursing Reports,1
4,Occupational Therapy International,1
4,PLURAL - Revista de Psicologia UNESP Bauru,1
4,PLoS ONE,1
4,Paidéia (Ribeirão Preto),1
4,Pain Management Nursing,1
4,Paradigma Revista de investigación educativa,1
4,Perceptual and Motor Skills,1
4,Perspectivas em Ciência da Informação,1
4,Pesquisa Brasileira em Ciência da Informação e Biblioteconomia,1
4,Pesquisa em Educação Ambiental,1
4,Physics Education,1
4,Poiésis - Revista do Programa de Pós-Graduação em Educação,1
4,Portal de Periódicos Unisul (University of Southern Santa Catarina),1
4,Portuguese Language Journal,1
4,Praxis & Saber,1
4,Praxis Educativa,1
4,Preprints.org,1
4,Proceeding Series of the Brazilian Society of Computational and Applied Mathematics,1
4,Profanações,1
4,Práticas Educativas Memórias e Oralidades - Rev Pemo,1
4,Psico,1
4,Psicologia Clínica,1
4,Psicologia Reflexão e Crítica,1
4,Psicologia USP,1
4,Psicologia e Saúde em Debate,1
4,Psicologia em Estudo,1
4,Psicologia em Revista,1
4,Psychologica,1
4,RDBCI Revista Digital de Biblioteconomia e Ciência da Informação,1
4,REAMEC - Rede Amazônica de Educação em Ciências e Matemática,1
4,RECIMA21 - Revista Científica Multidisciplinar - ISSN 2675-6218,1
4,RELACult - Revista Latino-Americana de Estudos em Cultura e Sociedade,1
4,REVISTA CIÊNCIAS EM SAÚDE,1
4,REVISTA DIÁLOGOS E PERSPECTIVAS EM EDUCAÇÃO ESPECIAL,1
4,"REVISTA LIVRE DE CINEMA, uma leitura digital sem medida (super 8, 16, 35, 70 mm, ...)",1
4,REVISTA NERA,1
4,REVISTA PONTO DE VISTA,1
4,RVE - Revista Ver a Educação,1
4,Radiologia Brasileira,1
4,Raega - O Espaço Geográfico em Análise,1
4,Remate de Males,1
4,Rematec,1
4,Reme Revista Mineira de Enfermagem,1
4,Research Square,1
4,Retratos da Escola,1
4,Revista (Entre Parênteses),1
4,Revista Acadêmica Online,1
4,Revista Amazônida Revista do Programa de Pós-Graduação em Educação da Universidade Federal do Amazonas,1
4,Revista Avaliação Psicológica,1
4,Revista BOEM,1
4,Revista Brasileira Multidisciplinar,1
4,Revista Brasileira de Aprendizagem Aberta e a Distância,1
4,Revista Brasileira de Ciências do Esporte,1
4,Revista Brasileira de Computação Aplicada,1
4,Revista Brasileira de Educação,1
4,Revista Brasileira de Educação Ambiental (RevBEA),1
4,Revista Brasileira de Ensino de Ciência e Tecnologia,1
4,Revista Brasileira de Ensino de Física,1
4,Revista Brasileira de Extensão Universitária,1
4,Revista Brasileira de Geriatria e Gerontologia,1
4,Revista Brasileira de História da Ciência,1
4,Revista Brasileira de História da Matemática,1
4,Revista Brasileira de Medicina de Família e Comunidade,1
4,Revista Brasileira de Oftalmologia,1
4,Revista Brasileira de Orientação Profissional,1
4,Revista Brasileira de Pesquisa (Auto)Biográfica,1
4,Revista Brasileira de Política e Administração da Educação - Periódico científico editado pela ANPAE,1
4,Revista Brasileira de Psicologia do Esporte,1
4,Revista Brasileira de Pós-Graduação,1
4,Revista Brasileira de Terapia Comportamental e Cognitiva,1
4,Revista Brasileira em Promoção da saúde,1
4,Revista Caribeña de Ciencias Sociales,1
4,Revista Científica Multidisciplinar Núcleo do Conhecimento,1
4,Revista Ciência em Extensão,1
4,Revista Ciências & Ideias ISSN 2176-1477,1
4,Revista Conexao UEPG,1
4,Revista Debates Insubmissos - ISSN 2595-2803,1
4,Revista Debates em Ensino de Química,1
4,Revista Diadorim,1
4,Revista Discente Ofícios de Clio,1
4,Revista Docência do Ensino Superior,1
4,Revista Dor,1
4,Revista Dynamis,1
4,Revista EDaPECI,1
4,Revista Educação Artes e Inclusão,1
4,Revista Educação Especial,1
4,Revista Educação em Questão,1
4,Revista Electrónica Educare,1
4,Revista Eletrônica Científica Ensino Interdisciplinar,1
4,Revista Eletrônica História em Reflexão,1
4,Revista Eletrônica de Educação Matemática,1
4,Revista Ensayos Pedagógicos,1
4,Revista Ensin UFMS,1
4,Revista EntreLinguas,1
4,Revista Espacialidades,1
4,Revista Espaço do Currículo,1
4,Revista Extensão & Cidadania/Revista Extensão e Cidadania,1
4,Revista Fórum Identidades,1
4,Revista Geoaraguaia,1
4,Revista História & Perspectivas,1
4,Revista Iberoamericana de Tecnología en Educación y Educación en Tecnología,1
4,Revista Ifes Ciência,1
4,Revista Interface (Porto Nacional),1
4,Revista Interinstitucional Artes de Educar,1
4,Revista Internacional de Pesquisa em Educação Matemática,1
4,Revista Latinoamericana de Investigación en Matemática Educativa,1
4,Revista Multidisciplinar do Nordeste Mineiro,1
4,Revista Opinião Filosófica,1
4,Revista Paulista de Pediatria (English Edition),1
4,Revista Pertinencia Académica. ISSN 2588-1019,1
4,Revista Pesquisa e Debate em Educação,1
4,Revista Portuguesa de Educação,1
4,Revista Práxis Pedagógica.,1
4,Revista SOLETRAS,1
4,Revista Saúde - UNG-Ser,1
4,Revista Sociedade Científica,1
4,Revista Subjetividades,1
4,Revista TEIAS,1
4,Revista Tamoios,1
4,Revista Temas em Educação,1
4,Revista Tocantinense de Geografia,1
4,Revista Visão Gestão Organizacional,1
4,Revista da Anpoll,1
4,Revista da Associação Médica Brasileira,1
4,Revista de Enfermagem UFPE on line,1
4,Revista de Ensino de Geografia,1
4,Revista de Estudios y Experiencias en Educación,1
4,Revista de Estudos Interdisciplinares,1
4,"Revista de Estudos de Literatura, Cultura e Alteridade - Igarapé",1
4,Revista de Extensão Tecnológica,1
4,Revista de Graduação USP,1
4,Revista de Letras Norte mentos,1
4,Revista de Saúde Digital e Tecnologias Educacionais,1
4,Revista de ciências humanas,1
4,Revista de la Facultad de Medicina,1
4,Revista do GEL,1
4,Revista do NUFEN/Revista do NUFEN. Série diálogos e diversidade,1
4,Revista do TCU,1
4,Revista dos Trabalhos de Iniciação Científica da UNICAMP,1
4,Revista entreideias educação cultura e sociedade,1
4,Revista mbienteeducação,1
4,Revistas SARC,1
4,SAPIENS - Revista de divulgação Científica,1
4,SIED:EnPED - Simpósio Internacional de Educação a Distância e Encontro de Pesquisadores em Educação a Distância 2012,1
4,STUDIES IN HEALTH SCIENCES,1
4,Saberes Plurais Educação na Saúde,1
4,Sapere Aude,1
4,Saúde Coletiva (Barueri),1
4,Saúde em Debate,1
4,Saúde em Redes,1
4,Schème - Revista Eletrônica de Psicologia e Epistemologia Genéticas,1
4,Scientific Repository of Open Access of Portugal (RCAAP),1
4,Sensors,1
4,Seven Editora eBooks,1
4,Signo,1
4,Signos,1
4,Sleep And Breathing,1
4,Somatosensory & Motor Research,1
4,Strength and conditioning journal,1
4,Síntese Revista de Filosofia,1
4,Technology and Disability,1
4,Temas em Psicologia,1
4,Terrae Didatica,1
4,Thaumazein - Revista Online de Filosofia,1
4,The ESPecialist,1
4,Todas as letras/Revista Todas as Letras,1
4,Tr&iacute ade comunica&ccedil &atilde o cultura e m&iacute dia,1
4,Translational Research in Anatomy,1
4,Translational Sports Medicine,1
4,Trials,1
4,Tópicos Educacionais,1
4,Tópicos Revista de Filosofía de Santa Fe,1
4,US-China Education Review A,1
4,Utopía y praxis latinoamericana: revista internacional de filosofía iberoamericana y teoría social,1
4,VI Congresso Internacional de Ensino de Matemática - 2013,1
4,VIREF revista de educación física,1
4,Veredas do Direito Direito Ambiental e Desenvolvimento Sustentável,1
4,Veritas (Porto Alegre),1
4,Vivências,1
4,Vértices,1
4,VínculorevistadoNesme,1
4,Winnicott e-prints,1
4,World Patent Information,1
5,Revista Família Ciclos de Vida e Saúde no Contexto Social,9
5,Revista Intertexto,6
5,Temas em Psicologia,6
5,Bioscience Journal,5
5,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),5
5,Reme Revista Mineira de Enfermagem,5
5,Revista Brasileira de Enfermagem,5
5,DOAJ (DOAJ: Directory of Open Access Journals),4
5,Interface - Comunicação Saúde Educação,4
5,Psicologia Saúde & Doenças,4
5,Revista Latino-Americana de Enfermagem,4
5,Revista de Enfermagem UFPE on line,4
5,Texto & Contexto - Enfermagem,4
5,Brazilian Journal of Development,3
5,Brazilian Journal of Physical Therapy,3
5,Escola Anna Nery,3
5,PHENOMENOLOGICAL STUDIES - Revista da Abordagem Gestáltica,3
5,Psicología Conocimiento y Sociedad,3
5,Redalyc (Universidad Autónoma del Estado de México),3
5,Revista Avaliação Psicológica,3
5,Revista Brasileira de Medicina do Trabalho,3
5,Revista Eletrônica de Enfermagem,3
5,Revista de Pesquisa Cuidado é Fundamental Online,3
5,Revista de Terapia Ocupacional da Universidade de São Paulo,3
5,Revista Ártemis,3
5,Sport Sciences for Health,3
5,Archives of Gynecology and Obstetrics,2
5,CADERNOS DE EDUCAÇÃO SAÚDE E FISIOTERAPIA,2
5,Cadernos Brasileiros de Terapia Ocupacional ,2
5,Cidadania em Ação Revista de Extensão e Cultura,2
5,Contextos Clínicos,2
5,Estudos Interdisciplinares em Psicologia,2
5,Estudos de Psicologia (Campinas),2
5,European Journal of Applied Physiology,2
5,Figshare,2
5,Fisioterapia em Movimento,2
5,International Journal of Environmental Research and Public Health,2
5,Journal of Coloproctology,2
5,Medicina (Ribeirão Preto),2
5,Medicine & Science in Sports & Exercise,2
5,Menopause The Journal of The North American Menopause Society,2
5,Nutrire,2
5,Paidéia (Ribeirão Preto),2
5,Psicologia & Sociedade,2
5,Psicologia Ciência e Profissão,2
5,Psicologia Revista,2
5,Psicologia em Estudo,2
5,PubMed,2
5,Rev Rene,2
5,Revista Brasileira de Atividade Física & Saúde,2
5,Revista Brasileira de Sexualidade Humana,2
5,Revista Brasileira em Promoção da saúde,2
5,Revista Subjetividades,2
5,Revista da Associação Brasileira de Pesquisador s Negr s - ABPN,2
5,Revista da Associação Médica Brasileira,2
5,Revista da Escola de Enfermagem da USP,2
5,Revista da SPAGESP,2
5,Revista de Enfermagem e Atenção à Saúde,2
5,Revista do Sell,2
5,Revista gaúcha de enfermagem,2
5,SSRN Electronic Journal,2
5,Saúde e Pesquisa,2
5,The Journal of Creative Behavior,2
5,ACTIO Docência em Ciências,1
5,Academus Revista Científica da Saúde,1
5,Aceno - Revista de Antropologia do Centro-Oeste,1
5,Acta Colombiana de Psicología,1
5,Acta Paulista de Enfermagem,1
5,Aletria Revista de Estudos de Literatura,1
5,Almanaque Multidisciplinar de Pesquisa,1
5,Anais do Congresso Brasileiro da Associação Brasileira de Fisioterapia Traumato-Ortopédica - ABRAFITO,1
5,Anais do Simpósio em Engenharia Biomédica,1
5,Annals of Nutritional Disorders & Therapy,1
5,Aracê.,1
5,Archives of Endocrinology and Metabolism,1
5,Archives of Rheumatology & Arthritis Research,1
5,Arquivos Brasileiros de Oftalmologia,1
5,Autonomic Neuroscience,1
5,Avante.,1
5,BARBAQUÁ,1
5,BMC Pregnancy and Childbirth,1
5,Barbaroi,1
5,Biology of Sport,1
5,Brazilian Journal Of Pain,1
5,Caderno Espaço Feminino,1
5,Cadernos Cajuína,1
5,Cadernos de Estudos Lingüísticos,1
5,Cadernos de Psicologia Social do Trabalho,1
5,Cadernos de Saúde Pública,1
5,Child Abuse & Neglect,1
5,Ciencia & trabajo,1
5,Ciencias Psicológicas,1
5,Ciência Cuidado e Saúde,1
5,Clinical & Translational Oncology,1
5,Clinical Dysmorphology,1
5,Cogitare Enfermagem,1
5,DEMETRA Alimentação Nutrição & Saúde,1
5,Developmental Neurorehabilitation,1
5,Dialnet (Universidad de la Rioja),1
5,Editora Acadêmica Periodicojs eBooks,1
5,Editora Científica Digital eBooks,1
5,Educação Matemática em Revista,1
5,Einstein (São Paulo),1
5,Emancipacao,1
5,Enciclopédia Biosfera,1
5,Enfermagem Brasil,1
5,Estudos e Pesquisas em Psicologia,1
5,European Journal of Radiology Extra,1
5,Fitoterapia,1
5,Fractal Revista de Psicologia,1
5,Frontiers in Public Health,1
5,Global Journal of Health Science,1
5,Gynecological Endocrinology,1
5,Human Arenas,1
5,INTERDISCIPLINAR - Revista de Estudos em Língua e Literatura,1
5,ITINERÁRIOS – Revista de Literatura,1
5,Innovation in Aging,1
5,Institutional Repository João Pinheiro Foundation (João Pinheiro Foundation),1
5,Instituto Multiprofissional de Ensino eBooks,1
5,Instituto Produzir eBooks,1
5,International Archives of Occupational and Environmental Health,1
5,International Breastfeeding Journal,1
5,International Journal for Educational and Vocational Guidance,1
5,International Journal of Health Science,1
5,International Journal of Nursing Practice,1
5,International Journal of Performance Analysis in Sport,1
5,Itinerarius Reflectionis,1
5,Jornal Brasileiro de Doenças Sexualmente Transmissíveis,1
5,Jornal Brasileiro de Patologia e Medicina Laboratorial,1
5,Journal of Affective Disorders,1
5,Journal of Bodywork and Movement Therapies,1
5,Journal of Clinical Nursing,1
5,Journal of Hand Therapy,1
5,Journal of Health & Biological Sciences,1
5,Journal of Human Growth and Development,1
5,Journal of Human Sport and Exercise,1
5,Journal of Motor Behavior,1
5,Journal of the Operational Research Society,1
5,Journal of the Turkish-German Gynecological Association,1
5,Letras de Hoje,1
5,Maturitas,1
5,Medical Problems of Performing Artists,1
5,Medical Research Archives,1
5,Momento,1
5,Mosaico,1
5,Multiple Sclerosis and Related Disorders,1
5,Muscles,1
5,Nova Perspectiva Sistêmica,1
5,Obstetrics and Gynecology International,1
5,Pensando - Revista de Filosofia,1
5,Pensando familias,1
5,Physical Therapy in Sport,1
5,Physiology & Behavior,1
5,Physiotherapy,1
5,Práticas Educativas Memórias e Oralidades - Rev Pemo,1
5,Psico-USF,1
5,Psicologia Teoria e Pesquisa,1
5,Psicologia e Saúde em Debate,1
